,Cage,Unlimited,Brown,EE,0,0,R,,R, $1.00 ,, $-   ,,,0,Return any hero to owner's hand,,,,,,,,
,Chains,Unlimited,Gray,EE,0,0,R,,R, $1.00 ,, $-   ,,,0,Return any hero to owner's hand,,,,,,,,
,Chariots of Iron,Unlimited,Crimson,EE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Chariots of the Sun,Unlimited,Pale Green,EE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Chastisement of the Lord,Unlimited,Blue,GE,0,0,S,,R, $1.50 ,, $-   ,,,0,Set Hero aside for three turns.  On turn four Hero returns with abilities increased 6/6.,,,,,,,,
,Christian Martyr,Unlimited,Instant,Reaper,,,D,,C, $0.25 ,, $-   ,,,0,Discard any Hero in play,,,,,,,,
,Christian Soldier,Unlimited,Red,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Clemency of David,Unlimited,Green,GE,1,1,Ig,,R, $0.25 ,, $-   ,,,0,Hero ignores brown brigade,,,,,,,,
,Coat of Mail,Unlimited,Red,GE,0,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Commitment of Paul,Unlimited,Green,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Compassion of Jeremiah,Unlimited,White,GE,1,1,Ig,,C, $0.25 ,, $-   ,,,0,Hero ignores Crimson brigade,,,,,,,,
,Cornelius,Unlimited,Green,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Courage,Unlimited,Blue,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Courage of Esther,Unlimited,Purple,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Cruelty,Unlimited,Brown,EE,1,1,Ig,,R, $1.00 ,, $-   ,,,0,Evil Character ignores White brigade.,,,,,,,,
,Darkness,Unlimited,Pale Green,EE,2,0,Ig,,R, $0.25 ,, $-   ,,,0,Evil Character repels blue brigade,,,,,,,,
,David's Sling,Unlimited,Red,GE,3,1,F,,C, $0.25 ,, $-   ,,,0,Hero gains first strike ability,,,,,,,,
,David's Staff,Unlimited,Red,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Deborah,Unlimited,Gold,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Dedication of Samuel,Unlimited,Gold,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Delilah,Unlimited,Brown,EC,6,6,Ig,,R, $0.25 ,, $-   ,,,0,Samson and his strength have no effect on Delilah,,,,,,,,
,Determination of Nehemiah,Unlimited,Green,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Devotion of Ruth,Unlimited,White,GE,1,1,Ig,,C, $0.25 ,, $-   ,,,0,Hero ignores Gray brigade,,,,,,,,
,Discord,Unlimited,Crimson,EE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Doeg,Unlimited,Pale Green,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Ehud's Dagger,Unlimited,Red,GE,2,0,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Endurance,Unlimited,Green,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Esther,Unlimited,Purple,GC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Evil,Unlimited,Pale Green,EE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Ezekiel's Stick,Unlimited,Purple,GE,0,0,B,,R, $1.00 ,, $-   ,,,0,A second Hero may join the battle this turn,,,,,,,,
,Faith,Unlimited,Blue,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Faith of Abraham,Unlimited,Blue,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Faithful Servant,Unlimited,Green,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Faithfulness of Luke,Unlimited,Gold,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,False Shepherds,Unlimited,Gray,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,False Teachers,Unlimited,Gray,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Fearlessness of Joshua,Unlimited,Gold,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Fiery Darts,Unlimited,Crimson,EE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Five Smooth Stones,Unlimited,Red,GE,2,0,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Forcefulness of Isaiah,Unlimited,Green,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Forgiveness of Joseph,Unlimited,White,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Frog Demons,Unlimited,Pale Green,EC,6,6,,,R, $0.25 ,, $-   ,,,0,,,,,,,,,
,Gentleness,Unlimited,Purple,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Gideon,Unlimited,Gold,GC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Goliath,Unlimited,Black,EC,10,10,,,R, $3.00 ,, $-   ,,,0,,,,,,,,,
,Goliath's Spear,Unlimited,Black,EE,2,1,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Goodness,Unlimited,Red,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Grief,Unlimited,Yellow,EE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Haman,Unlimited,Brown,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Hannah,Unlimited,Blue,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Hard-Hearted Religious Leaders,Unlimited,Gray,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Hate,Unlimited,Black,EE,1,1,Ig,,R, $1.00 ,, $-   ,,,0,Evil Character ignores Green brigade,,,,,,,,
,Healing,Unlimited,Red,GE,0,0,H,,R, $1.00 ,, $-   ,,,0,Heal any Hero that is about to be discarded.,,,,,,,,
,Helmet of Brass,Unlimited,Red,GE,0,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Helmet of Salvation,Unlimited,Multi,GE,0,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Herodias,Unlimited,Yellow,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Hope,Unlimited,Red,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Humility of Moses,Unlimited,Gold,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Hushai,Unlimited,Red,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Jaazaniah,Unlimited,Yellow,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Jezebel,Unlimited,Crimson,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Joab,Unlimited,Red,GC,6,6,,,R, $0.25 ,, $-   ,,,0,,,,,,,,,
,Jonathan,Unlimited,Purple,GC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Joy,Unlimited,Purple,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Judas Iscariot,Unlimited,Crimson,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Kindness,Unlimited,Gold,GE,1,1,Ig,,R, $1.00 ,, $-   ,,,0,Hero ignores Red Brigade,,,,,,,,
,Lance,Unlimited,Pale Green,EE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Leaves for Healing,Unlimited,Purple,GE,0,0,H,,R, $1.00 ,, $-   ,,,0,Heal a Hero from the Purple Brigade that is about to be discarded.,,,,,,,,
,Locust from the Pit,Unlimited,Black,EC,6,6,,,R, $0.25 ,, $-   ,,,0,,,,,,,,,
,Long-suffering of John,Unlimited,Purple,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (1 Kings 17:12),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (2 Tim 2:26),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (2 Tim 3:6-7),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Eph 5:14),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Ez 34:12),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Ez 36:19),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Is 42:7),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Job 33:27-28),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Luke 13:25),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Luke 15:6),Unlimited,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Souls (2 line),Unlimited,,Lost Soul,,,Y,,R, $5.00 ,, $-   ,,,0,This card counts as two lost souls.  It must be rescued twice.,,,,,,,,
,Lost Souls (3 line),Unlimited,,Lost Soul,,,Y,,R, $7.00 ,, $-   ,,,0,This card counts as two lost souls.  It must be rescued twice by the same player to count.,,,,,,,,
,Love,Unlimited,Blue,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Loyalty of Jonathan,Unlimited,Purple,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Mark,Unlimited,Blue,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Mary,Unlimited,White,GC,6,6,,,R, $0.25 ,, $-   ,,,0,,,,,,,,,
,Meditation,Unlimited,Purple,GE,0,0,S,,R, $2.00 ,, $-   ,,,0,Set Hero aside.  Hero gains 1/1 for every turn Hero meditates.  Discard after Hero returns.,,,,,,,,
,Meekness of Isaac,Unlimited,White,GE,1,1,Ig,,R, $0.25 ,, $-   ,,,0,Hero ignores gold brigade,,,,,,,,
,Mercy of James,Unlimited,Purple,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Mighty Warrior,Unlimited,Red,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Miriam,Unlimited,Green,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Net,Unlimited,Black,EE,2,2,T,,R, $1.00 ,, $-   ,,,0,Take any Hero prisoner and place hero in your land of bondage.  Hero is treated as a Lost Soul.,,,,,,,,
,Obedience of Noah,Unlimited,Blue,GE,1,1,Y,,R, $1.00 ,, $-   ,,,0,Holder may choose the evil character that his opponent uses to block his rescue attempt,,,,,,,,
,Ointment,Unlimited,Green,GE,0,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Othniel,Unlimited,Gold,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Patience,Unlimited,Green,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Patience of Job,Unlimited,Blue,GE,1,1,Ig,,R, $1.00 ,, $-   ,,,0,Hero ignores black brigade,,,,,,,,
,Peace,Unlimited,Gold,GE,1,1,Ig,,R, $0.25 ,, $-   ,,,0,Hero ignores black brigade,,,,,,,,
,Pharaoh,Unlimited,Yellow,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Pillar of a Cloud,Unlimited,Multi,GE,2,2,F,,C, $0.25 ,, $-   ,,,0,Hero gains first strike ability for this turn,,,,,,,,
,Plague of Flies,Unlimited,Gold,GE,0,0,#,,R, $3.00 ,, $-   ,,,0,"All Evil Characters in play decrease 6/6 for remainder of turn.  If result is 0/0 or less, discard character.",,,,,,,,
,Poison,Unlimited,Black,EE,2,0,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Prayer and Fasting,Unlimited,Gold,GE,0,0,S,,R, $0.23 ,, $-   ,,,0,"Set Hero aside, Hero gains 1/1 for every turn Hero prays.  Discard after Hero returns.",,,,,,,,
,Purity of Enoch,Unlimited,White,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Rage,Unlimited,Pale Green,EE,0,0,B,,R, $1.00 ,, $-   ,,,0,2 Evil Characters of 6/6 or less may band together,,,,,,,,
,Rebekah,Unlimited,Blue,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Red Dragon,Unlimited,Crimson,EC,10,10,,,R, $3.00 ,, $-   ,,,0,,,,,,,,,
,Repentance,Unlimited,Green,GE,0,0,C,,R, $2.00 ,, $-   ,,,0,Place this card on any human Evil Character in play and convert to a Green Brigade Hero.,,,,,,,,
,Rod of Iron,Unlimited,Blue,GE,2,1,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Ruth,Unlimited,White,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Salome,Unlimited,Crimson,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Samson,Unlimited,Gold,GC,6,6,,,R, $0.25 ,, $-   ,,,0,,,,,,,,,
,Samuel,Unlimited,Gold,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Shamgar,Unlimited,Red,GC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Shield of Faith,Unlimited,Multi,GE,0,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Shimei,Unlimited,Brown,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Shoes of Peace,Unlimited,Multi,GE,3,3,,,R, $1.00 ,, $-   ,,,0,,,,,,,,,
,Silas,Unlimited,Blue,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Sleep,Unlimited,White,GE,0,0,S,,R, $1.00 ,, $-   ,,,0,"Set Hero aside, Hero gains 1/1 for every turn Hero sleeps.  Discard after Hero returns.",,,,,,,,
,Snare,Unlimited,Gray,EE,0,0,T,,R, $1.50 ,, $-   ,,,0,Take any Hero prisoner and place hero in your land of bondage.  Hero is treated as a Lost Soul.,,,,,,,,
,Son of God,Unlimited,Instant,Lamb,,,Y,,C, $0.25 ,, $-   ,,,0,Rescue any lost soul in play,,,,,,,,
,Sound the Alarm,Unlimited,Red,GE,0,0,B,,R, $0.25 ,, $-   ,,,0,Holder may add a second Hero to the fight for one turn,,,,,,,,
,Speed,Unlimited,Purple,GE,3,2,F,,R, $0.25 ,, $-   ,,,0,Hero gains first strike ability,,,,,,,,
,Steadfastness of Peter,Unlimited,Red,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Stillness,Unlimited,Blue,GE,0,0,R,,R, $1.00 ,, $-   ,,,0,Hero may withdraw from battle unharmed.  All enhancement cards played may be returned to the player's hand except this one.,,,,,,,,
,Stocks,Unlimited,Pale Green,EE,0,0,T,,R, $2.00 ,, $-   ,,,0,Take any Hero prisoner and place hero in your land of bondage.  Hero is treated as a Lost Soul.,,,,,,,,
,Stone of Thebez,Unlimited,Yellow,EE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Stone Throwers,Unlimited,Crimson,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Strength,Unlimited,Blue,GE,3,3,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Submissiveness of Mary,Unlimited,White,GE,1,1,Ig,,C, $0.25 ,, $-   ,,,0,Hero ignores Green brigade,,,,,,,,
,Sword of the Spirit,Unlimited,Multi,GE,3,1,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Taskmaster,Unlimited,Yellow,EC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Temperance,Unlimited,Red,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Treachery,Unlimited,Crimson,EE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Truthfulness of Nathan,Unlimited,Blue,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Uriah,Unlimited,Red,GC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Vain Philosophy,Unlimited,Crimson,EE,1,1,Ig,,R, $1.00 ,, $-   ,,,0,Evil Character repels Purple brigade.,,,,,,,,
,Whore of Babylon,Unlimited,Crimson,EC,8,8,,,R, $1.00 ,, $-   ,,,0,,,,,,,,,
,Wildness,Unlimited,Gray,EE,1,1,Ig,,R, $1.00 ,, $-   ,,,0,Evil Character ignores Gold Brigade.,,,,,,,,
,Wisdom,Unlimited,Gold,GE,2,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Abiezer,Warriors,Blue,GC,7,3,Im,,C, $0.25 ,, $-   ,,,0,Hero is immune to Crimson brigade,,,,,,,,
,Abishai,Warriors,Red,GC,8,8,B,,C, $0.25 ,, $-   ,,,0,May Band to Joab (Red) and/or Asahel (Red),,,,,,,,
,Abner's Spear,Warriors,Brown,EE,2,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Absalom,Warriors,Pale Green,EC,6,7,B,,C, $0.25 ,, $-   ,,,0,May band to Shimei or Ahithophel,,,,,,,,
,Adino's Spear,Warriors,Red,GE,3,3,Im,,C, $0.25 ,, $-   ,,,0,Hero is immune to Gold brigade,,,,,,,,
,Ahithophel,Warriors,Gray,EC,2,2,B,,C, $0.25 ,, $-   ,,,0,May band with Absalom,,,,,,,,
,Angel at Jerusalem,Warriors,Silver,GC,2,2,A,,C, $0.23 ,, $-   ,,,0,Hero has access to any site,,,,,,,,
,Angel at Shur,Warriors,Silver,GC,7,2,Im,,C, $0.25 ,, $-   ,,,0,Hero is immune to demons/beasts,,,,,,,,
,Angel at the Tomb,Warriors,Silver,GC,6,6,Y,,C, $0.25 ,, $-   ,,,0,"If holder's Son of God card was discarded without making a rescue, return it to holder's draw pile.  Shuffle draw pile.",,,,,,,,
,Angel Chariots,Warriors,Silver,GE,3,2,D,,C, $0.25 ,, $-   ,,,0,Discard any Crimson brigade Evil character in play or set aside area,,,,,,,,
,Angel in the Path,Warriors,Silver,GC,5,5,B,,C, $0.25 ,, $-   ,,,0,Hero has access to any site and may band to any White Brigade hero,,,,,,,,
,Angel with the Secret Name,Warriors,Silver,GC,*,*,Y,,C, $1.00 ,, $-   ,,,0,Hero's abilities (*/*) are equal to the number of Silver Brigade heroes in play,,,,,,,,
,Answered Prayer,Warriors,White,GE,*,*,#,,C, $0.25 ,, $-   ,,,0,Selected Hero (until discarded) gains 7 ability points to be distributed as holder chooses.  Distribution must be announced when played.,,,,,,,,
,Ark of the Covenant,Warriors,,Artifact,,,D,,U, $4.00 ,, $-   ,,,0,"Regardless of battle outcome, any Evil Character an opponent uses to block a rescue attempt is discarded at the end of battle.  Limit Holder to two such discards per game.",,,,,,,,
,Armorbearer,Warriors,Green,GC,6,6,B,,C, $0.25 ,, $-   ,,,0,May band to any Hero who fought in an Earthly Battle,,,,,,,,
,Babylon the Great,Warriors,Crimson,EC,7,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Bad Figs,Warriors,Brown,EE,2,3,P,,C, $0.25 ,, $-   ,,,0,"Selected Hero is poisoned and decreases 0/2 per turn.  If hero reaches */0 or less, discard hero",,,,,,,,
,Battle Axe,Warriors,Red,GE,4,3,Ig,,C, $0.25 ,, $-   ,,,0,Hero ignores Gray brigade,,,,,,,,
,Battle Prayer,Warriors,Gold,GE,3,3,Se,,C, $0.50 ,, $-   ,,,0,Search through your draw pile or discard pile and select one Gold Enhancement card.  Shuffle card pile,,,,,,,,
,Beast from the Earth,Warriors,Brown,EC,5,7,Im,,R, $1.00 ,, $-   ,,,0,Character is immune to all female heroes,,,,,,,,
,Beast from the Sea,Warriors,Pale Green,EC,6,6,B,,R, $1.00 ,, $-   ,,,0,Character may band to one Demon or Beast,,,,,,,,
,Belt of Truth,Warriors,Multi,GE,3,4,Im,,U, $2.00 ,, $-   ,,,0,Hero is immune to Lies,,,,,,,,
,Benaiah,Warriors,Green,GC,8,8,N,,R, $2.00 ,, $-   ,,,0,All special abilities on character cards and enhancement cards except this one are interrupted and prevented.  Battle is determined by the numbers,,,,,,,,
,Blood of the Lamb,Warriors,White,GE,2,2,D,,R, $1.00 ,, $-   ,,,0,Discard any demon or beast,,,,,,,,
,Boils,Warriors,Brown,EE,2,3,P,,C, $0.25 ,, $-   ,,,0,"Selected Hero decreases 0/2 per turn.  If Hero reaches */0 or less, discard hero.",,,,,,,,
,Bow and Arrow,Warriors,Gold,GE,2,2,N,,R, $0.25 ,, $-   ,,,0,The effect of the last enhancement card played in current battle is interrupted and prevented,,,,,,,,
,Bow and Arrow,Warriors,Gray,EE,3,4,Im,,C, $0.25 ,, $-   ,,,0,Evil Character is immune to silver brigade,,,,,,,,
,Breastplate of Righteousness,Warriors,Multi,GE,3,4,Im,,U, $2.00 ,, $-   ,,,0,Hero is immune to Crimson brigade,,,,,,,,
,Buckler,Warriors,Red,GE,3,2,#,,C, $0.25 ,, $-   ,,,0,Worth 6/4 against any evil character who fought in an earthly battle,,,,,,,,
,Captain of the Host,Warriors,Silver,GC,10,10,N,,R, $7.00 ,, $-   ,,,0,Interrupt and prevent all special abilities except banding.  Fight by the numbers.,,,,,,,,
,Chariot of Fire,Warriors,,Artifact,,,Y,,C, $10.00 ,, $-   ,,,0,"Following your rescue attempt, return all Heroes in your discard pile to your draw pile.  Shuffle draw pile",,,,,,,,
,Cherubim,Warriors,Silver,GC,5,5,B,,C, $1.00 ,, $-   ,,,0,May band to any Purple brigade hero,,,,,,,,
,Coat of Mail,Warriors,Red,GE,3,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Courage,Warriors,Blue,GE,0,0,B,,C, $0.25 ,, $-   ,,,0,Holder may add an additional Hero from his territory to the battle,,,,,,,,
,Crown of Thorns,Warriors,,Artifact,,,#,,C, $1.00 ,, $-   ,,,0,All Evil Characters in play decrease 0/3 while this card is in play.,,,,,,,,
,Cruelty,Warriors,Brown,EE,3,4,Im,,C, $0.25 ,, $-   ,,,0,Evil Character is immune to white and silver brigades,,,,,,,,
,Darkness,Warriors,Pale Green,EE,0,0,R,,C, $0.25 ,, $-   ,,,0,All heroes in battle lose their way and withdraw.  Opponent must present a new Hero or rescue attempt fails,,,,,,,,
,Dart,Warriors,Gray,EE,2,3,#,,C, $0.25 ,, $-   ,,,0,"Worth 6/8 if the word ""False"" is in the character's title",,,,,,,,
,David,Warriors,Green,GC,10,3,Y,,R, $1.00 ,, $-   ,,,0,David may use any enhancement bearing his name in the card title.,,,,,,,,
,David,Warriors,Red,GC,10,3,Y,,R, $1.00 ,, $-   ,,,0,David may use any enhancement bearing his name in the card title.,,,,,,,,
,David's Harp,Warriors,,Artifact,,,Y,,C, $1.00 ,, $-   ,,,0,"following rescue attempt, holder may select 1 hero that is about to be discarded and place hero on top of owner's draw pile",,,,,,,,
,Death & Hades,Warriors,Pale Green,EC,8,8,Y,,R, $2.00 ,, $-   ,,,0,Reduce opponent's hand to 7 cards until this character is discarded (or 9 cards if rescuer has Tables of the Law activated),,,,,,,,
,Desecration of Graves,Warriors,Yellow,EE,2,3,Y,,C, $0.25 ,, $-   ,,,0,Select two Heroes in one opponent's Potter's Field and remove them from the game,,,,,,,,
,Devourer,Warriors,Black,EE,2,3,N,,R, $1.00 ,, $-   ,,,0,Interrupt and discard all good enhancements now in play.,,,,,,,,
,Dragon Raid,Warriors,Multi,Site,,,A,,C, $4.00 ,, $-   ,,,0,Discard all evil cards in one Site (not Lost Souls),,,,,,,,
,Edge of the Sword,Warriors,Green,GE,3,2,D,,C, $0.25 ,, $-   ,,,0,Discard one site from one opponent's territory.  The lost soul(s) remains in play.,,,,,,,,
,Ehud's Dagger,Warriors,Blue,GE,2,2,N,,R, $1.00 ,, $-   ,,,0,The effect of the last enhancement card played in current battle is interrupted and prevented,,,,,,,,
,Eleazar,Warriors,Green,GC,7,2,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Elhanan,Warriors,White,GC,10,10,D,,R, $1.00 ,, $-   ,,,0,Discard Goliath's Brother.,,,,,,,,
,Elijah's Mantle,Warriors,,Artifact,,,#,,C, $1.00 ,, $-   ,,,0,All of holder's Hero gain 2/2 while this card is in play,,,,,,,,
,Evil Angel,Warriors,Yellow,EC,8,8,D,,C, $0.25 ,, $-   ,,,0,Discard any Silver Brigade Hero of 6/6 or less in play or a set aside area,,,,,,,,
,Evil Spirit,Warriors,Yellow,EE,0,0,C,,R, $1.00 ,, $-   ,,,0,Convert any Human Hero except Mary to an Evil Character for remainder of battle.,,,,,,,,
,Evil Strength,Warriors,Yellow,EE,3,3,#,,C, $0.25 ,, $-   ,,,0,Worth 6/6 if used by a demon or a beast,,,,,,,,
,Faith as Children,Warriors,Gold,GE,0,0,#,,C, $0.25 ,, $-   ,,,0,All holder's Heroes gain 4/4 until end of holder's turn,,,,,,,,
,Fallen Angel,Warriors,Crimson,EC,6,8,B,,C, $1.00 ,, $-   ,,,0,May band to any non-Human Evil Character,,,,,,,,
,Fallen Warrior,Warriors,Black,EC,2,2,#,,C, $0.25 ,, $-   ,,,0,This character gains the cumulative abilities (*/*) of each Hero he successfully blocks,,,,,,,,
,Fiery Serpents,Warriors,Yellow,EE,2,3,P,,C, $0.25 ,, $-   ,,,0,"Selected Hero is poisoned and decreases 0/2 per turn.  If hero reaches */0 or less, discard hero",,,,,,,,
,Five Smooth Stones,Warriors,Purple,GE,3,2,N,,R, $0.50 ,, $-   ,,,0,The effect of the last enhancement card played in current battle is interrupted and prevented,,,,,,,,
,Flaming Sword,Warriors,Silver,GE,4,3,N,,C, $0.25 ,, $-   ,,,0,The effect of the last enhancement card played is interrupted and prevented,,,,,,,,
,Flight,Warriors,Black,EE,2,3,N,,C, $0.25 ,, $-   ,,,0,"All banding of Heroes is prevented, interrupted and/or negated during this battle",,,,,,,,
,Fortify Site,Warriors,Gray,EE,2,2,Pl,,C, $0.25 ,, $-   ,,,0,Take an Evil Character from your hand and place it face down on an occupied site.  A rescue attempt at that site allows the character to band into battle,,,,,,,,
,Fortress of Antonia,Warriors,Silver,Site,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Frog Demons,Warriors,Pale Green,EC,8,8,Im,,C, $0.50 ,, $-   ,,,0,Evil character is immune to Purple brigade,,,,,,,,
,Gabriel,Warriors,Silver,GC,10,10,Se,,C, $4.00 ,, $-   ,,,0,Look through opponent's draw pile and discard on enhancement card.  Shuffle draw pile.,,,,,,,,
,Gathering of Angels,Warriors,Silver,GE,0,0,S,,C, $0.25 ,, $-   ,,,0,Set Hero aside for 4 turns.  On return Hero gains ability to band to any Hero until discarded,,,,,,,,
,Glittering Spear,Warriors,Crimson,EE,3,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Glittering Sword,Warriors,Purple,GE,3,2,D,,R, $0.50 ,, $-   ,,,0,Discard one Old Testament Evil Character in play or in a set aside area.,,,,,,,,
,Goliath's Spear,Warriors,Black,EE,4,6,#,,C, $0.25 ,, $-   ,,,0,Worth 8/10 if used by a giant,,,,,,,,
,Goshen,Warriors,Multi,Fortress,,,Pr,,C, $0.50 ,, $-   ,,,0,"Following draw phase place, remove or exchange up to three Heroes in this site to protect them from harm or effect when they are not in the field of battle",,,,,,,,
